03/12/2025 12:42:02	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
03/12/2025 12:53:12	D0:4D:C6:F2:FA:12	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-72	69	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"2%"
03/12/2025 12:53:12	1C:28:AF:5B:E9:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-72	69	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"17%"
03/12/2025 12:53:12	D0:4D:C6:F2:D2:D2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-72	69	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:12	1C:28:AF:5B:E9:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-72	69	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"17%"
03/12/2025 12:53:12	1C:28:AF:5C:42:92	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-72	69	"0"	"Ch 108 [5.540 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:12	D0:4D:C6:F2:C8:72	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-71	72	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:12	1C:28:AF:5C:42:81	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-71	72	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 24% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"24%"
03/12/2025 12:53:12	1C:28:AF:5B:E9:B1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-71	72	"0"	"Ch 157 [5.785 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"4%"
03/12/2025 12:53:12	1C:28:AF:5B:E9:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-71	72	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"17%"
03/12/2025 12:53:12	D0:4D:C6:F2:C8:71	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-71	72	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:12	D0:4D:C6:F2:ED:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-69	76	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:53:12	1C:28:AF:61:E6:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-69	76	"2"	"Ch 11 [2.462 GHz]"	""	"2 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"16%"
03/12/2025 12:53:12	D0:4D:C6:F2:ED:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-68	77	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:53:12	1C:28:AF:61:E6:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-68	77	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"16%"
03/12/2025 12:53:12	D0:4D:C6:F2:ED:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-67	77	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:53:12	1C:28:AF:61:E6:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-66	78	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"16%"
03/12/2025 12:53:12	D0:4D:C6:F2:ED:B2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-64	79	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"11%"
03/12/2025 12:53:12	D0:4D:C6:F2:ED:B1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-63	80	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"11%"
03/12/2025 12:53:12	1C:28:AF:61:E6:B2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-62	80	"0"	"Ch 120 [5.600 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:12	1C:28:AF:61:E6:B1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-62	80	"0"	"Ch 120 [5.600 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:12	1C:28:AF:61:E6:B0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-62	80	"5"	"Ch 120 [5.600 GHz]"	""	"5 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:12	D0:4D:C6:F2:ED:B0	"Hewlett Packard Enterprise"	"eduroam"	""	"Connected AP"	-62	80	"9"	"Ch 36 [5.180 GHz]"	""	"9 Stations, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"11%"
03/12/2025 12:53:12	D0:4D:C6:F2:C8:70	"Hewlett Packard Enterprise"	"eduroam"	""	""	-57	84	"17"	"Ch 60 [5.300 GHz]"	""	"17 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:12	D0:4D:C6:F2:C8:61	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-56	84	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:53:12	D0:4D:C6:F2:C8:60	"Hewlett Packard Enterprise"	"eduroam"	""	""	-56	84	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:53:12	D0:4D:C6:F2:C8:62	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-55	85	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:53:12	D0:4D:C6:F2:DD:F0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-93	6	"10"	"Ch 116 [5.580 GHz]"	""	"10 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"5%"
03/12/2025 12:53:17	D0:4D:C6:F2:A8:D2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-95	0	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"6%"
03/12/2025 12:53:17	FA:9F:C2:38:8F:9A	""	""	""	""	-95	0	""	"Ch 40 [5.200 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:53:17	F6:9F:C2:38:8F:9A	""	""	""	""	-95	0	""	"Ch 40 [5.200 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:53:17	F2:9F:C2:38:8F:9A	"Ubiquiti Inc"	""	""	""	-95	0	""	"Ch 40 [5.200 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:53:17	D0:4D:C6:F2:A8:D1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-94	3	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"6%"
03/12/2025 12:53:17	D0:4D:C6:F2:A8:D0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-94	3	"5"	"Ch 64 [5.320 GHz]"	""	"5 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"6%"
03/12/2025 12:53:17	D0:4D:C6:F2:50:11	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-89	18	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	D0:4D:C6:F2:50:12	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-88	21	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	D0:4D:C6:F2:50:10	"Hewlett Packard Enterprise"	"eduroam"	""	""	-88	21	"7"	"Ch 100 [5.500 GHz]"	""	"7 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	9E:1B:3C:73:AA:34	""	"iPhone 13"	""	""	-87	24	"1"	"Ch 44 [5.220 GHz]"	""	"1 Station"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:53:17	D0:4D:C6:F2:99:50	"Hewlett Packard Enterprise"	"eduroam"	""	""	-87	24	"6"	"Ch 44 [5.220 GHz]"	""	"6 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"5%"
03/12/2025 12:53:17	D0:4D:C6:F2:99:51	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-87	24	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"5%"
03/12/2025 12:53:17	D0:4D:C6:F2:99:52	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-87	24	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"5%"
03/12/2025 12:53:17	1C:28:AF:5C:42:90	"Hewlett Packard Enterprise"	"eduroam"	""	""	-85	30	"3"	"Ch 108 [5.540 GHz]"	""	"3 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:17	D0:4D:C6:F2:FA:10	"Hewlett Packard Enterprise"	"eduroam"	""	""	-85	30	"5"	"Ch 136 [5.680 GHz]"	""	"5 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"14%"
03/12/2025 12:53:17	1C:28:AF:5C:42:92	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-85	30	"0"	"Ch 108 [5.540 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:17	D0:4D:C6:F2:FA:12	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-85	30	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"14%"
03/12/2025 12:53:17	1C:28:AF:5C:42:91	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-84	33	"0"	"Ch 108 [5.540 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:17	D0:4D:C6:F2:D2:D2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-84	33	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:17	D0:4D:C6:F2:D2:D0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-84	33	"2"	"Ch 104 [5.520 GHz]"	""	"2 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:17	D0:4D:C6:F2:D2:D1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-83	36	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:53:17	D0:4D:C6:F2:A8:C2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-80	45	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 20% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"20%"
03/12/2025 12:53:17	D0:4D:C6:F2:A8:C0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-80	45	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:53:17	D0:4D:C6:F2:FA:02	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-79	48	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 22% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"22%"
03/12/2025 12:53:17	D0:4D:C6:F2:A8:C1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-79	48	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:53:17	1C:28:AF:5C:3A:00	"Hewlett Packard Enterprise"	"eduroam"	""	""	-79	48	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"12%"
03/12/2025 12:53:17	D0:4D:C6:F2:50:00	"Hewlett Packard Enterprise"	"eduroam"	""	""	-79	48	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:53:17	1C:28:AF:5C:3A:02	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-79	48	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"12%"
03/12/2025 12:53:17	D0:4D:C6:F2:FA:00	"Hewlett Packard Enterprise"	"eduroam"	""	""	-78	51	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 20% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"20%"
03/12/2025 12:53:17	D0:4D:C6:F2:50:02	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-78	51	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:53:17	D0:4D:C6:F2:D2:C1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-78	51	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"12%"
03/12/2025 12:53:17	D0:4D:C6:F2:D2:C2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-78	51	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"12%"
03/12/2025 12:53:17	1C:28:AF:5B:E9:B2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-78	51	"0"	"Ch 157 [5.785 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	1C:28:AF:5B:E9:B1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-78	51	"0"	"Ch 157 [5.785 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	1C:28:AF:5C:3A:01	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-78	51	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"12%"
03/12/2025 12:53:17	D0:4D:C6:F2:66:D1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-78	51	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	D0:4D:C6:F2:FA:01	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 20% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"20%"
03/12/2025 12:53:17	D0:4D:C6:F2:D2:C0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-77	54	"3"	"Ch 6 [2.437 GHz]"	""	"3 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"12%"
03/12/2025 12:53:17	1C:28:AF:5B:E9:B0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-77	54	"11"	"Ch 157 [5.785 GHz]"	""	"11 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	D0:4D:C6:F2:99:42	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-77	54	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 22% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"22%"
03/12/2025 12:53:17	D0:4D:C6:F2:66:D2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-77	54	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	D0:4D:C6:F2:66:D0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-77	54	"16"	"Ch 52 [5.260 GHz]"	""	"16 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:53:17	D0:4D:C6:F2:99:41	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 22% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"22%"
03/12/2025 12:53:17	D0:4D:C6:F2:50:01	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-76	57	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:53:17	D0:4D:C6:F2:99:40	"Hewlett Packard Enterprise"	"eduroam"	""	""	-76	57	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 22% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"22%"
03/12/2025 12:53:17	D0:4D:C6:F2:FA:11	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-73	66	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"14%"
03/12/2025 12:53:17	D0:4D:C6:F2:66:C0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-73	66	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"14%"
03/12/2025 12:53:17	D0:4D:C6:F2:66:C2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-72	69	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"14%"
03/12/2025 12:53:17	D0:4D:C6:F2:66:C1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-72	69	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"14%"
03/12/2025 12:53:17	1C:28:AF:5C:42:80	"Hewlett Packard Enterprise"	"eduroam"	""	""	-70	75	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 24% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"24%"
03/12/2025 12:53:17	1C:28:AF:5C:42:81	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-70	75	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 24% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"24%"
03/12/2025 12:53:17	1C:28:AF:5C:42:82	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-70	75	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 24% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"24%"
03/12/2025 12:53:17	D0:4D:C6:F2:ED:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-68	77	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:53:17	1C:28:AF:5B:E9:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-67	77	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:53:17	1C:28:AF:5B:E9:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-67	77	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:53:17	D0:4D:C6:F2:ED:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-67	77	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:53:17	D0:4D:C6:F2:ED:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-66	78	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:53:17	1C:28:AF:5B:E9:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-66	78	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:53:17	1C:28:AF:61:E6:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-65	79	"2"	"Ch 11 [2.462 GHz]"	""	"2 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"16%"
03/12/2025 12:53:17	1C:28:AF:61:E6:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-64	79	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"16%"
03/12/2025 12:53:17	1C:28:AF:61:E6:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-64	79	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"16%"
03/12/2025 12:53:17	D0:4D:C6:F2:ED:B2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-63	80	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 27% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"27%"
03/12/2025 12:53:17	D0:4D:C6:F2:ED:B1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-63	80	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 27% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"27%"
03/12/2025 12:53:17	D0:4D:C6:F2:ED:B0	"Hewlett Packard Enterprise"	"eduroam"	""	"Connected AP"	-63	80	"9"	"Ch 36 [5.180 GHz]"	""	"9 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"17%"
